id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,id_card,client_id_card,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,acct_open_date,year_pin_last_changed,card_on_dark_web,id_user,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,credit_score,num_credit_cards,mcc_description,hour,day_of_week
7475431,2010-01-01 02:25:00,212,2418,2.33,Swipe Transaction,61195,Dallas,TX,75227.0,5541,2418,212,Mastercard,Debit,5110273101457986,08/2024,532,1,2,04/2001,2009,0,212,52,67,1968,2,Male,142 First Drive,32.79,-96.76,797,6,Service Stations,2,4
7475432,2010-01-01 02:25:00,1214,5508,51.58,Online Transaction,98436,ONLINE,CA,46901.0,5192,5508,1214,Visa,Debit,4968168260037253,05/2021,607,1,1,11/2007,2011,0,1214,40,64,1979,11,Male,83302 Valley Stream Lane,42.06,-71.24,711,2,"Books, Periodicals, Newspapers",2,4
7475434,2010-01-01 02:28:00,178,4261,57.43,Swipe Transaction,78454,Grain Valley,MO,64029.0,5812,4261,178,Mastercard,Debit,5041406633994156,01/2023,155,1,2,08/2008,2010,0,178,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,727,3,Eating Places and Restaurants,2,4
7475435,2010-01-01 02:31:00,1077,4104,2.87,Swipe Transaction,61195,Ukiah,CA,95482.0,5541,4104,1077,Visa,Debit (Prepaid),4849525193834905,05/2020,704,1,2,08/2001,2009,0,1077,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,576,3,Service Stations,2,4
7475436,2010-01-01 02:32:00,1155,5784,27.63,Swipe Transaction,1903,Miami,FL,33127.0,5812,5784,1155,Visa,Credit,4986381278679951,07/2010,21,1,2,12/2002,2012,0,1155,83,65,1936,8,Female,387 Third Boulevard,31.5,-111.06,689,5,Eating Places and Restaurants,2,4
7475437,2010-01-01 02:33:00,1443,4730,76.76,Swipe Transaction,59288,Waianae,HI,96792.0,5912,4730,1443,Mastercard,Debit,5449645261322618,03/2022,354,1,2,09/2009,2011,0,1443,47,69,1972,7,Male,318 Ninth Lane,21.44,-158.18,732,3,Drug Stores and Pharmacies,2,4
7475438,2010-01-01 02:35:00,387,4601,9.1,Swipe Transaction,75936,Amherst,OH,44001.0,5814,4601,387,Mastercard,Debit (Prepaid),5954988204081791,11/2015,200,1,2,09/2006,2010,0,387,34,65,1985,10,Male,8229 Bayview Avenue,41.4,-82.23,723,1,Fast Food Restaurants,2,4
7475439,2010-01-01 02:35:00,1998,2160,0.75,Swipe Transaction,99312,Burlingame,CA,94010.0,5411,2160,1998,Visa,Debit (Prepaid),4969817527377037,11/2022,756,1,1,03/2007,2007,0,1998,65,67,1954,9,Male,10 Third Avenue,37.56,-122.37,688,3,"Grocery Stores, Supermarkets",2,4
7475440,2010-01-01 02:39:00,706,4284,160.0,Swipe Transaction,27092,Boulder Creek,CA,95006.0,4829,4284,706,Amex,Credit,328201278531872,05/2017,545,1,1,08/2009,2013,0,706,33,68,1986,9,Female,212 Ocean View Avenue,38.02,-122.54,602,2,Money Transfer,2,4
7475441,2010-01-01 02:40:00,503,1088,28.21,Swipe Transaction,20561,Chicago,IL,60629.0,5912,1088,503,Mastercard,Debit (Prepaid),5499438981291346,06/2020,547,0,1,02/2006,2006,0,503,47,61,1973,2,Female,54 Valley Lane,41.83,-87.68,694,2,Drug Stores and Pharmacies,2,4
7475442,2010-01-01 02:40:00,714,2958,44.86,Swipe Transaction,1238,Fayetteville,AR,72703.0,7393,2958,714,Mastercard,Debit (Prepaid),5082951387967574,07/2022,776,1,1,05/2008,2014,0,714,61,67,1958,10,Female,72 Second Street,45.34,-122.66,760,2,"Detective Agencies, Security Services",2,4
7475443,2010-01-01 02:44:00,908,5154,57.73,Swipe Transaction,68751,Holly Springs,NC,27540.0,5651,5154,908,Mastercard,Debit,5566661174535407,01/2024,748,1,1,10/2009,2014,0,908,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,650,3,Family Clothing Stores,2,4
7475444,2010-01-01 02:45:00,758,2181,6.52,Swipe Transaction,75781,Alhambra,CA,91801.0,5411,2181,758,Mastercard,Debit,5399696839533551,05/2020,371,1,2,03/2008,2015,0,758,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,764,5,"Grocery Stores, Supermarkets",2,4
7475446,2010-01-01 02:48:00,1411,1069,4.04,Swipe Transaction,10455,Saint Charles,IL,60174.0,5812,1069,1411,Visa,Credit,4048254149559977,11/2020,440,1,1,02/2005,2014,0,1411,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,720,4,Eating Places and Restaurants,2,4
7475447,2010-01-01 02:51:00,140,152,3.93,Swipe Transaction,61195,Woodbury,TN,37190.0,5541,152,140,Mastercard,Debit,5845373196638993,09/2022,111,1,1,01/2008,2011,0,140,37,72,1983,2,Female,108 Washington Street,36.28,-86.83,739,4,Service Stations,2,4
7475449,2010-01-01 02:51:00,1424,4710,5.12,Swipe Transaction,95811,Seligman,AZ,86337.0,5411,4710,1424,Mastercard,Credit,5033949193863455,05/2021,76,1,2,09/2009,2011,0,1424,101,68,1918,5,Female,887 Third Boulevard,35.13,-112.99,761,4,"Grocery Stores, Supermarkets",2,4
7475450,2010-01-01 02:52:00,843,184,19.15,Swipe Transaction,73365,Terre Haute,IN,47805.0,5651,184,843,Visa,Debit,4441719525815769,03/2017,895,1,2,01/2008,2011,0,843,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,822,6,Family Clothing Stores,2,4
7475452,2010-01-01 02:57:00,895,217,58.85,Swipe Transaction,88544,Big Bear Lake,CA,92315.0,5300,217,895,Visa,Credit,4419165641059150,11/2023,167,1,1,01/2009,2013,0,895,46,70,1973,8,Female,9503 South Street,34.23,-116.86,832,3,Wholesale Clubs,2,4
7475453,2010-01-01 02:57:00,1313,4183,2.77,Swipe Transaction,61746,Sutersville,PA,15083.0,5411,4183,1313,Mastercard,Debit (Prepaid),5983193668955521,05/2021,265,1,2,08/2006,2016,0,1313,35,67,1985,1,Male,9853 Sussex Street,40.61,-79.83,653,2,"Grocery Stores, Supermarkets",2,4
7475454,2010-01-01 02:57:00,1459,3383,2.75,Swipe Transaction,47756,Albuquerque,NM,87121.0,5411,3383,1459,Mastercard,Debit,5197434740318528,08/2023,239,0,2,06/2008,2008,0,1459,53,65,1967,2,Male,9385 Birch Street,35.11,-106.62,707,3,"Grocery Stores, Supermarkets",2,4
7475455,2010-01-01 02:59:00,474,2493,115.37,Swipe Transaction,98648,Williston Park,NY,11596.0,5814,2493,474,Visa,Credit,4700082044427658,04/2015,487,1,1,04/2005,2014,0,474,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.64,683,6,Fast Food Restaurants,2,4
7475456,2010-01-01 03:02:00,1802,5836,77.7,Swipe Transaction,60569,Somerset,NJ,8873.0,5300,5836,1802,Mastercard,Debit,5189892950843584,10/2017,495,1,2,12/2005,2011,0,1802,39,62,1980,11,Female,719 Third Lane,40.34,-74.44,802,2,Wholesale Clubs,3,4
7475457,2010-01-01 03:03:00,702,4199,120.87,Swipe Transaction,61195,Huntington Station,NY,11746.0,5541,4199,702,Mastercard,Credit,5981505152751126,02/2021,991,1,2,08/2007,2007,0,702,46,68,1973,7,Female,33 Tenth Street,40.84,-73.4,721,4,Service Stations,3,4
7475458,2010-01-01 03:06:00,461,5482,23.86,Swipe Transaction,45389,Canton,MI,48188.0,5813,5482,461,Mastercard,Debit,5182820825620434,04/2021,126,1,1,11/2007,2012,0,461,42,68,1977,12,Female,28 Hillside Boulevard,42.3,-83.48,784,4,Drinking Places (Alcoholic Beverages),3,4
7475459,2010-01-01 03:08:00,169,3256,11.18,Swipe Transaction,2205,Sumter,SC,29153.0,5813,3256,169,Mastercard,Debit,5995053751840192,02/2024,267,1,1,06/2003,2010,0,169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,686,4,Drinking Places (Alcoholic Beverages),3,4
7475460,2010-01-01 03:08:00,957,4532,-147.0,Swipe Transaction,44795,Marysville,OH,43040.0,3780,4532,957,Mastercard,Debit,5405712448987535,06/2020,515,0,1,09/2003,2012,0,957,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,605,3,Computer Network Services,3,4
7475461,2010-01-01 03:09:00,140,152,3.92,Swipe Transaction,75936,Whites Creek,TN,37189.0,5814,152,140,Mastercard,Debit,5845373196638993,09/2022,111,1,1,01/2008,2011,0,140,37,72,1983,2,Female,108 Washington Street,36.28,-86.83,739,4,Fast Food Restaurants,3,4
7475462,2010-01-01 03:09:00,843,184,27.29,Swipe Transaction,73365,Terre Haute,IN,47805.0,5651,184,843,Visa,Debit,4441719525815769,03/2017,895,1,2,01/2008,2011,0,843,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,822,6,Family Clothing Stores,3,4
7475463,2010-01-01 03:11:00,1921,1181,40.89,Online Transaction,59350,ONLINE,CA,46901.0,7922,1181,1921,Mastercard,Debit (Prepaid),5403639313421706,04/2020,283,1,2,02/2009,2009,0,1921,44,65,1975,3,Male,704 Third Avenue,34.12,-83.22,709,3,Theatrical Producers,3,4
7475464,2010-01-01 03:13:00,957,4532,14.21,Swipe Transaction,44795,Marysville,OH,43040.0,3780,4532,957,Mastercard,Debit,5405712448987535,06/2020,515,0,1,09/2003,2012,0,957,73,64,1946,9,Female,862 Martin Luther King Drive,39.17,-77.26,605,3,Computer Network Services,3,4
7475465,2010-01-01 03:16:00,1920,3415,24.47,Swipe Transaction,35001,Oak Park,MN,56357.0,5813,3415,1920,Amex,Credit,347590336473806,08/2021,561,1,1,06/2009,2013,0,1920,64,66,1955,7,Male,3315 Lake Lane,46.04,-95.29,713,4,Drinking Places (Alcoholic Beverages),3,4
7475466,2010-01-01 03:17:00,319,248,29.6,Swipe Transaction,54850,Fresno,CA,93727.0,4814,248,319,Visa,Credit,4086497597276972,03/2021,383,1,2,01/2010,2010,0,319,67,67,1952,12,Male,388 Third Avenue,36.75,-119.67,628,2,Telecommunication Services,3,4
7475467,2010-01-01 03:17:00,613,1191,22.77,Swipe Transaction,44919,Lombard,IL,60148.0,5814,1191,613,Visa,Debit,4102523265404423,07/2023,669,1,1,02/2009,2009,0,613,39,69,1980,9,Female,7549 Fourth Lane,41.87,-88.01,712,4,Fast Food Restaurants,3,4
7475468,2010-01-01 03:20:00,121,5952,58.47,Online Transaction,80770,ONLINE,CA,46901.0,7922,5952,121,Visa,Debit,4716535552633032,02/2023,508,1,1,12/2008,2011,0,121,34,66,1985,11,Female,71858 Mountain View Street,44.21,-88.43,721,3,Theatrical Producers,3,4
7475469,2010-01-01 03:23:00,1787,2228,37.09,Swipe Transaction,96712,Lexington,KY,40509.0,5813,2228,1787,Mastercard,Debit,5686962857502766,06/2022,257,1,1,03/2009,2010,0,1787,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,689,6,Drinking Places (Alcoholic Beverages),3,4
7475470,2010-01-01 03:26:00,609,2892,11.44,Swipe Transaction,46284,Garland,TX,75040.0,5411,2892,609,Visa,Credit,4979556172920761,08/2024,507,1,2,05/2005,2005,0,609,59,62,1961,2,Male,795 Tenth Street,32.91,-96.62,717,3,"Grocery Stores, Supermarkets",3,4
7475471,2010-01-01 03:27:00,1209,3387,4.78,Swipe Transaction,50783,New Rochelle,NY,10801.0,5411,3387,1209,Mastercard,Debit (Prepaid),5771648554583821,08/2020,775,1,1,06/2008,2014,0,1209,45,67,1974,6,Female,95 12th Drive,40.94,-73.86,699,6,"Grocery Stores, Supermarkets",3,4
7475473,2010-01-01 03:29:00,895,1116,35.23,Swipe Transaction,45188,Big Bear Lake,CA,92315.0,5651,1116,895,Mastercard,Debit (Prepaid),5490867691921019,10/2018,222,1,2,02/2007,2017,0,895,46,70,1973,8,Female,9503 South Street,34.23,-116.86,832,3,Family Clothing Stores,3,4
7475474,2010-01-01 03:32:00,819,3245,102.27,Swipe Transaction,51664,Pittsburgh,PA,15224.0,4900,3245,819,Visa,Credit,4067933636132210,02/2023,693,1,1,06/2002,2010,0,819,55,77,1964,10,Female,4909 Maple Avenue,40.43,-79.97,687,3,"Utilities - Electric, Gas, Water, Sanitary",3,4
7475475,2010-01-01 03:32:00,1237,2092,3.58,Swipe Transaction,75936,Waukegan,IL,60085.0,5814,2092,1237,Mastercard,Debit (Prepaid),5295399317930837,12/2015,543,1,2,03/2005,2007,0,1237,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,717,6,Fast Food Restaurants,3,4
7475476,2010-01-01 03:32:00,1538,3206,14.36,Swipe Transaction,98374,Nazareth,PA,18064.0,5411,3206,1538,Mastercard,Debit,5013050025628156,10/2021,272,1,2,06/1998,2016,0,1538,82,62,1937,8,Male,58 River Avenue,40.71,-73.99,590,2,"Grocery Stores, Supermarkets",3,4
7475477,2010-01-01 03:36:00,1686,2617,176.44,Swipe Transaction,1827,Lafayette,CO,80026.0,5912,2617,1686,Visa,Credit,4623874187817166,07/2024,385,1,1,04/2009,2013,0,1686,54,67,1965,3,Female,401 North Avenue,39.99,-105.09,708,3,Drug Stores and Pharmacies,3,4
7475478,2010-01-01 03:49:00,442,112,120.0,Swipe Transaction,27092,Belleville,IL,62221.0,4829,112,442,Visa,Debit,4420834293443756,02/2020,403,1,1,01/2006,2006,0,442,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,791,5,Money Transfer,3,4
7475479,2010-01-01 03:51:00,1209,3387,4.39,Swipe Transaction,50783,New Rochelle,NY,10801.0,5411,3387,1209,Mastercard,Debit (Prepaid),5771648554583821,08/2020,775,1,1,06/2008,2014,0,1209,45,67,1974,6,Female,95 12th Drive,40.94,-73.86,699,6,"Grocery Stores, Supermarkets",3,4
7475480,2010-01-01 03:52:00,618,3411,6.72,Swipe Transaction,75781,Manhattan Beach,CA,90266.0,5411,3411,618,Visa,Debit,4377250779161296,02/2024,393,1,1,06/2008,2010,0,618,32,67,1987,8,Male,3525 Second Lane,33.92,-118.2,701,4,"Grocery Stores, Supermarkets",3,4
7475481,2010-01-01 03:52:00,1941,2940,13.79,Swipe Transaction,56241,Campbell,TX,75422.0,5310,2940,1941,Visa,Debit (Prepaid),4704135426810723,02/2020,251,1,2,05/2007,2008,0,1941,38,78,1981,8,Male,2867 Federal Drive,33.14,-95.95,740,3,Discount Stores,3,4
7475482,2010-01-01 03:53:00,241,3921,63.5,Swipe Transaction,70766,Rockingham,NC,28379.0,5651,3921,241,Visa,Credit,4241977850163967,05/2022,803,0,1,07/2009,2012,0,241,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,737,5,Family Clothing Stores,3,4
7475483,2010-01-01 03:56:00,377,4602,59.44,Swipe Transaction,55604,Withee,WI,54498.0,7538,4602,377,Mastercard,Debit,5870688639058028,02/2024,916,0,1,09/2006,2016,0,377,80,67,1940,1,Female,305 Pine Avenue,47.39,-122.26,750,5,Automotive Service Shops,3,4
7475485,2010-01-01 03:57:00,185,5361,15.89,Online Transaction,39261,ONLINE,CA,46901.0,5815,5361,185,Amex,Credit,300609782832003,01/2024,663,1,1,11/2000,2013,0,185,47,67,1973,1,Female,276 Fifth Boulevard,40.66,-74.19,779,3,"Digital Goods - Media, Books, Apps",3,4
7475486,2010-01-01 04:01:00,421,2177,96.63,Swipe Transaction,20561,Ottumwa,IA,52501.0,5912,2177,421,Mastercard,Credit,5973458794875603,09/2023,685,1,1,03/2008,2016,0,421,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,790,7,Drug Stores and Pharmacies,4,4
7475487,2010-01-01 04:05:00,1382,2838,93.13,Swipe Transaction,22014,Dallas,TX,75253.0,4900,2838,1382,Mastercard,Debit,5947766191531250,10/2024,760,1,2,05/2003,2013,0,1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,706,4,"Utilities - Electric, Gas, Water, Sanitary",4,4
7475488,2010-01-01 04:06:00,1080,2562,31.5,Swipe Transaction,85304,Eastman,GA,31023.0,5310,2562,1080,Mastercard,Debit,5657550046539675,06/2021,692,1,1,04/2008,2008,0,1080,56,63,1963,11,Female,4581 Eighth Boulevard,32.19,-83.17,703,2,Discount Stores,4,4
7475489,2010-01-01 04:13:00,1413,4673,1.62,Swipe Transaction,20519,Jasper,IN,47546.0,5942,4673,1413,Mastercard,Debit,5703901298391167,11/2010,436,1,2,09/2008,2016,0,1413,39,65,1980,5,Female,796 Sussex Avenue,39.03,-87.05,685,5,Book Stores,4,4
7475490,2010-01-01 04:14:00,585,5881,20.86,Online Transaction,41122,ONLINE,CA,46901.0,4784,5881,585,Mastercard,Debit,5035566276017342,09/2024,348,0,1,12/2007,2010,0,585,52,62,1967,9,Male,5581 Federal Street,30.11,-97.3,584,1,Tolls and Bridge Fees,4,4
7475491,2010-01-01 04:17:00,356,3251,7.71,Online Transaction,50404,ONLINE,CA,46901.0,4784,3251,356,Mastercard,Debit,5812893386791853,07/2012,51,1,2,06/2003,2010,0,356,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,691,5,Tolls and Bridge Fees,4,4
7475492,2010-01-01 04:17:00,1920,2791,33.19,Swipe Transaction,35001,Oak Park,MN,56357.0,5813,2791,1920,Visa,Debit,4515665907154914,06/2020,91,0,2,05/1996,2015,0,1920,64,66,1955,7,Male,3315 Lake Lane,46.04,-95.29,713,4,Drinking Places (Alcoholic Beverages),4,4
7475493,2010-01-01 04:18:00,816,5066,108.13,Swipe Transaction,98374,Church Hill,TN,37642.0,5411,5066,816,Visa,Debit,4426138047544539,06/2020,937,1,2,10/2006,2006,0,816,56,65,1964,2,Male,8943 11th Drive,36.56,-82.19,759,5,"Grocery Stores, Supermarkets",4,4
7475494,2010-01-01 04:21:00,103,5113,166.34,Online Transaction,56276,ONLINE,CA,46901.0,4899,5113,103,Mastercard,Credit,5027469645306341,03/2023,841,1,2,10/2008,2008,0,103,41,71,1978,3,Female,8 Tenth Drive,35.82,-78.65,850,5,"Cable, Satellite, and Other Pay Television Services",4,4
7475495,2010-01-01 04:21:00,1635,115,14.5,Swipe Transaction,45501,Jamaica,NY,11434.0,5912,115,1635,Visa,Debit,4237044992015683,10/2022,443,1,2,01/2006,2009,0,1635,54,58,1965,3,Male,90 Sussex Drive,40.68,-73.78,616,6,Drug Stores and Pharmacies,4,4
7475496,2010-01-01 04:22:00,1313,4183,3.36,Swipe Transaction,98374,Slovan,PA,15078.0,5411,4183,1313,Mastercard,Debit (Prepaid),5983193668955521,05/2021,265,1,2,08/2006,2016,0,1313,35,67,1985,1,Male,9853 Sussex Street,40.61,-79.83,653,2,"Grocery Stores, Supermarkets",4,4
7475497,2010-01-01 04:25:00,20,3857,2.56,Swipe Transaction,59397,Weatherford,TX,76086.0,5812,3857,20,Mastercard,Debit,5375421607189929,07/2016,213,1,1,07/2008,2016,0,20,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,757,8,Eating Places and Restaurants,4,4
7475498,2010-01-01 04:27:00,1736,113,55.79,Swipe Transaction,24823,Brooklyn,NY,11211.0,7538,113,1736,Visa,Debit,4870854561726482,06/2021,880,1,1,01/2006,2014,0,1736,43,67,1977,1,Male,2479 Valley Avenue,40.64,-73.94,695,4,Automotive Service Shops,4,4
7475499,2010-01-01 04:28:00,1812,2531,174.06,Swipe Transaction,68671,North Little Rock,AR,72116.0,5541,2531,1812,Mastercard,Debit,5995209262760871,04/2023,430,0,1,04/2007,2013,0,1812,31,62,1988,5,Female,551 Essex Drive,34.78,-92.25,574,2,Service Stations,4,4
7475500,2010-01-01 04:30:00,1905,5807,54.98,Online Transaction,73186,ONLINE,CA,46901.0,4814,5807,1905,Mastercard,Debit,5040622566272530,07/2022,87,1,2,12/2004,2012,0,1905,36,68,1983,12,Male,9340 Valley Street,27.48,-82.57,808,4,Telecommunication Services,4,4
7475501,2010-01-01 04:31:00,526,5917,22.23,Online Transaction,16798,ONLINE,CA,46901.0,4121,5917,526,Visa,Debit,4186305659535998,11/2020,674,1,2,12/2007,2013,0,526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,627,5,Taxicabs and Limousines,4,4
7475502,2010-01-01 04:31:00,1378,2921,60.0,Swipe Transaction,27092,Suring,WI,54174.0,4829,2921,1378,Amex,Credit,335015591165588,12/2019,916,1,1,05/2007,2016,0,1378,46,67,1973,3,Female,778 Main Avenue,44.27,-88.34,614,4,Money Transfer,4,4
7475505,2010-01-01 04:38:00,100,5903,60.09,Swipe Transaction,20916,Hillsborough,NC,27278.0,5651,5903,100,Mastercard,Debit,5121412939946667,10/2022,799,1,2,12/2007,2011,0,100,56,66,1963,9,Male,3982 Ocean View Street,35.98,-79.99,813,7,Family Clothing Stores,4,4
7475506,2010-01-01 04:38:00,839,4725,74.76,Swipe Transaction,32175,Danbury,CT,6810.0,7538,4725,839,Mastercard,Debit,5995510727358219,06/2020,873,1,2,09/2009,2010,0,839,45,63,1975,1,Female,96493 Valley Stream Avenue,41.63,-73.21,622,3,Automotive Service Shops,4,4
7475507,2010-01-01 04:39:00,1629,4290,29.93,Swipe Transaction,95377,Fort Lauderdale,FL,33313.0,5912,4290,1629,Mastercard,Debit,5366247073382596,04/2021,515,1,2,08/2009,2012,0,1629,42,63,1977,6,Female,53789 Bayview Street,26.14,-80.13,598,1,Drug Stores and Pharmacies,4,4
7475508,2010-01-01 04:44:00,1807,2823,119.42,Swipe Transaction,84708,Bronx,NY,10463.0,4900,2823,1807,Amex,Credit,321246869185324,08/2020,300,1,2,05/2002,2014,0,1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,828,5,"Utilities - Electric, Gas, Water, Sanitary",4,4
7475509,2010-01-01 04:45:00,1718,4706,46.21,Online Transaction,15143,ONLINE,CA,46901.0,4784,4706,1718,Mastercard,Debit,5191030913182493,06/2024,360,1,1,09/2009,2009,0,1718,81,67,1938,11,Female,766 Third Drive,34.02,-117.89,698,5,Tolls and Bridge Fees,4,4
7475510,2010-01-01 04:49:00,1629,4290,26.38,Online Transaction,39021,ONLINE,CA,46901.0,4784,4290,1629,Mastercard,Debit,5366247073382596,04/2021,515,1,2,08/2009,2012,0,1629,42,63,1977,6,Female,53789 Bayview Street,26.14,-80.13,598,1,Tolls and Bridge Fees,4,4
7475511,2010-01-01 04:49:00,1880,2014,67.09,Swipe Transaction,40475,Arlington Heights,IL,60005.0,7802,2014,1880,Mastercard,Debit,5456915066505066,12/2021,553,0,1,03/2000,2008,0,1880,61,66,1958,11,Male,8001 Essex Boulevard,43.06,-87.96,771,3,"Recreational Sports, Clubs",4,4
7475512,2010-01-01 04:51:00,1563,5125,1.14,Swipe Transaction,14528,Los Angeles,CA,90004.0,5499,5125,1563,Mastercard,Debit,5018455451330735,11/2024,904,1,3,10/2008,2012,0,1563,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,683,4,Miscellaneous Food Stores,4,4
7475513,2010-01-01 04:52:00,1728,153,69.85,Swipe Transaction,49286,Waupaca,WI,54981.0,5300,153,1728,Mastercard,Debit,5042804591987313,03/2023,431,1,2,01/2008,2015,0,1728,47,63,1972,10,Female,2614 Eighth Lane,44.35,-89.07,601,4,Wholesale Clubs,4,4
7475514,2010-01-01 04:54:00,33,2404,8.73,Swipe Transaction,50783,Spring Creek,NV,89815.0,5411,2404,33,Mastercard,Debit,5121416562354073,04/2024,857,1,2,04/1999,2011,0,33,77,71,1942,6,Female,6335 Rose Lane,39.21,-119.71,596,5,"Grocery Stores, Supermarkets",4,4
7475515,2010-01-01 04:54:00,464,3233,104.4,Swipe Transaction,32175,Orlando,FL,32804.0,7538,3233,464,Amex,Credit,352397360356465,08/2022,465,1,2,06/2002,2011,0,464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,850,1,Automotive Service Shops,4,4
7475516,2010-01-01 04:56:00,464,3233,104.1,Swipe Transaction,32175,Orlando,FL,32804.0,7538,3233,464,Amex,Credit,352397360356465,08/2022,465,1,2,06/2002,2011,0,464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,850,1,Automotive Service Shops,4,4
7475517,2010-01-01 04:58:00,984,2796,79.7,Swipe Transaction,60569,Kissimmee,FL,34758.0,5300,2796,984,Visa,Debit,4735265751138652,08/2022,484,1,1,05/1997,2013,0,984,63,66,1956,3,Female,642 Ocean View Lane,28.3,-81.41,850,5,Wholesale Clubs,4,4
7475518,2010-01-01 04:58:00,1148,5804,2.68,Swipe Transaction,59935,Philadelphia,PA,19146.0,5499,5804,1148,Amex,Credit,310838708616037,03/2022,96,0,2,12/2004,2014,0,1148,54,70,1965,4,Male,377 Lake Lane,39.95,-75.16,687,4,Miscellaneous Food Stores,4,4
7475519,2010-01-01 05:04:00,1540,5562,46.05,Online Transaction,39021,ONLINE,CA,46901.0,4784,5562,1540,Mastercard,Debit (Prepaid),5037187439217055,08/2021,955,0,2,11/2009,2011,0,1540,55,61,1964,9,Female,1513 Valley Boulevard,39.33,-84.54,625,3,Tolls and Bridge Fees,5,4
7475520,2010-01-01 05:05:00,1102,2822,185.6,Online Transaction,80770,ONLINE,CA,46901.0,7922,2822,1102,Amex,Credit,302324154583308,07/2023,777,1,1,05/2002,2019,0,1102,49,65,1970,7,Female,836 Bayview Avenue,36.12,-95.91,707,5,Theatrical Producers,5,4
7475521,2010-01-01 05:09:00,1378,4227,60.0,Swipe Transaction,27092,Suring,WI,54174.0,4829,4227,1378,Visa,Debit,4584216972557578,07/2021,880,1,2,08/2007,2007,0,1378,46,67,1973,3,Female,778 Main Avenue,44.27,-88.34,614,4,Money Transfer,5,4
7475522,2010-01-01 05:10:00,630,2059,60.0,Swipe Transaction,27092,Jacksonville,FL,32221.0,4829,2059,630,Mastercard,Debit,5772590166573650,07/2020,370,1,1,03/2004,2010,0,630,60,66,1959,7,Male,1583 Grant Avenue,30.33,-81.65,491,3,Money Transfer,5,4
